STATE,NUM_UNIT,CAUSE_IGN,FIRE_SPRD,BLDG_ABOVE,BLDG_BELOW,TOT_SQ_FT,FIRE_ORIG,FLAME_SPRD,DETECTOR,AES_PRES,INCIDENT_KEY,APP_MOD,response_time,last_unit_clear_time,accident_year,accident_month,accident_day,accident_hour,median_income_list,median_rent_list,Pct_HOU_Occupied_units_list,Pct_HHF_Utility_gas_list,Pct_DIS_With_disability_list,Pct_EDU_Bachelor_or_higher_list,Pct_HIC_With_coverage_list,Pct_SA_62_and_over_list,Pct_EMP_Pop_16_and_over_in_labor_force_Civilian_labor_force_Employed_list,temp,rhum,wspd,Minority populations,Black Alone,hum_1,AREA_ORIG_new,ACT_TAK1_new,FACT_IGN1_new,HEAT_SOURCE_new,FIRST_IGN_new,TYPE_MAT_new,PROP_USE_new,SUP_FAC_1_new,ITEM_SPRD_new,MAT_SPRD_new,build_time_1980_to_later_list,solar_or_no_fuel,coal_or_wood,HHS_Region,Census_Region,Census_Division,CBSA Title,CBSA Code,AREA_ORIG,HEAT_SOURC,FIRST_IGN,TYPE_MAT,FACT_IGN_1,SUP_FAC_1,STRUC_TYPE,STRUC_STAT,ITEM_SPRD,MAT_SPRD,DET_TYPE,AES_TYPE,AES_OPER,ACT_TAK1,LOC_TYPE,NUM_MILE,STREET_PRE,STREETNAME,STREETTYPE,STREETSUF,APT_NO,CITY,STATE_ID,ZIP5,ZIP4,X_STREET,FF_DEATH,OTH_DEATH,FF_INJ,OTH_INJ,DET_ALERT,PROP_USE,ON_SITE_M1,MAT_STOR1,EQUIP_INV,CAUSE_IGN_desc,AREA_ORIG_desc,HEAT_SOURC_desc,FIRST_IGN_desc,TYPE_MAT_desc,FACT_IGN_1_desc,ITEM_SPRD_desc,MAT_SPRD_desc,ACT_TAK1_desc,SUP_FAC_1_desc,AES_PRES_desc,DETECTOR_desc,hum_1_desc,PROP_USE_desc,ON_SITE_M1_desc,MAT_STOR1_desc,EQUIP_INV_desc,DET_TYPE_desc
MD,1.0,5,4,1.0,1.0,0.0,1.0,Y,1,N,MD_15555_04072015_0041946_0,Y,5.0,258.0,2015,4,7,16,105838.8640776699,2081.5339805825242,94.0,63.3,7.0,44.4,82.3,14.6,68.3,18.0,73.0,5.4,0.3586473761460895,0.17752234993614305,4,2,5,UU_,UU_,2,7,4,not given_,not given_,not given_,25.6,0.5,0.2,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,21,UU,20,70,UU,,1,2,,,U,,,58,1,10300,,BRUNSWICK,AVE,,,SILVER SPRING,MD,20902,,,0,0,0,0,,419,213,N,,Cause under investigation,Bedroom - < 5 persons; included are jail or prison,Undetermined,"Furniture, utensils, other","Fabric, textile, fur, other",Undetermined,nan,nan,Operate apparatus or vehicle,nan,None Present,Detectors Present,Possibly mentally disabled,1 or 2 family dwelling,Bedding,,nan,Undetermined
MD,1.0,5,3,2.0,1.0,0.0,1.0,Y,1,N,MD_15555_04102015_0042981_0,Y,11.0,270.0,2015,4,10,6,154604.6213592233,2320.747572815534,99.3,49.4,8.0,64.3,93.1,20.7,63.4,6.0,100.0,0.0,0.23522291708694776,0.0818371326743326,N,2,1,2,1,8,not given_,4,not given_,not given_,not given_,57.3,0.0,0.6,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,20,13,81,,20,,1,2,,,3,,,11,1,6105,,GRANBY,RD,,,DERWOOD,MD,20855,,,0,0,0,0,,419,,,,Cause under investigation,"Function area, other",Arcing,"Electrical wire, cable insulation",nan,"Mechanical failure, malfunction, other",nan,nan,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Combination smoke - heat
MD,12.0,2,3,3.0,0.0,50.0,3.0,Y,1,1,MD_15555_04122015_0043826_0,Y,3.0,136.0,2015,4,12,13,113754.20388349515,2135.388349514563,95.7,46.0,6.7,49.3,90.4,9.4,70.6,11.7,58.0,0.0,0.27765499157145535,0.21535868140101141,N,7,1,1,4,7,5,4,not given_,1,4,85.7,0.6,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,72,62,70,50,11,,1,2,12,41,1,2,1,11,1,11828,,ETON MANOR,DR,,,GERMANTOWN,MD,20876,,,0,0,0,0,,429,,,,Unintentional,"Exterior balcony, unenclosed porch",Pipe or cigar,"Organic materials, other","Natural product, other",Abandoned or discarded materials or products,Exterior wall covering or finish,41,Extinguish,nan,Present,Detectors Present,,Multifamily dwellings,nan,nan,nan,Smoke
MD,0.0,2,2,1.0,0.0,3000.0,1.0,Y,1,N,MD_15555_04132015_0044005_0,Y,5.0,189.0,2015,4,13,2,88153.33980582525,1501.6601941747574,94.3,65.8,7.5,46.6,84.1,11.3,73.6,13.0,35.0,0.0,0.18980969451965982,0.38663666526829643,N,2,1,1,2,UU_,not given_,1,not given_,not given_,not given_,14.3,0.8,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,43,UU,,18,,1,2,,,U,,,11,1,1159,,UNIVERSITY,BLV,E,,SILVER SPRING,MD,20912,,,0,0,1,0,,161,,,,Unintentional,"Cooking area, kitchen",Hot ember or ash,Undetermined,nan,Improper container or storage,nan,nan,Extinguish,nan,None Present,Detectors Present,,Restaurant or cafeteria,nan,nan,nan,Undetermined
MD,1.0,2,2,8.0,1.0,120.0,8.0,Y,1,N,MD_15555_04142015_0044557_0,Y,2.0,214.0,2015,4,14,7,125289.05825242717,1767.1747572815536,96.9,72.0,8.0,54.1,87.5,14.7,70.1,18.0,64.0,0.0,0.20138219664638343,0.2536964123461549,N,2,1,3,1,3,7,4,not given_,3,7,17.1,0.7,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,21,13,32,71,30,,1,2,32,71,1,,,11,1,25,E,WAYNE,AVE,,,SILVER SPRING,MD,20901,,,0,0,0,0,,429,242,N,,Unintentional,Bedroom - < 5 persons; included are jail or prison,Arcing,"Bedding; blanket, sheet, comforter","Fabric, fiber, cotton, blends, rayon, wool","Electrical failure, malfunction, other","Bedding; blanket, sheet, comforter",71,Extinguish,nan,None Present,Detectors Present,,Multifamily dwellings,"Beds, mattresses",,nan,Smoke
MD,1.0,2,2,3.0,0.0,0.0,1.0,Y,U,N,MD_15555_04152015_0045105_0,Y,5.0,226.0,2015,4,15,10,82348.33980582524,1839.8155339805826,94.4,52.7,7.9,36.0,80.0,14.0,65.9,7.0,100.0,0.0,0.27610160161472125,0.19814411911190333,3,2,5,5,1,7,5,4,not given_,not given_,not given_,53.2,1.0,0.4,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,10,76,57,53,,1,2,,,,,,58,1,392,N,SUMMIT,AVE,,,GAITHERSBURG,MD,20877,,,0,0,0,0,,429,,,,Unintentional,"Cooking area, kitchen","Heat from powered equipment, other","Cooking materials, including edible materials","Food, starch, excluding fat and grease (Code 31)",Equipment unattended,nan,nan,Operate apparatus or vehicle,nan,None Present,Undetermined,Unattended or unsupervised person,Multifamily dwellings,nan,nan,nan,nan
MD,12.0,2,2,2.0,1.0,100.0,1.0,Y,1,1,MD_15555_04172015_0046149_0,Y,4.0,34.0,2015,4,17,15,102389.67961165048,2042.7087378640779,94.7,77.4,8.1,42.7,78.7,12.0,71.1,20.0,68.0,5.4,0.2799225220411435,0.08462463264760887,N,2,1,10,8,3,7,4,not given_,3,7,18.3,0.2,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,25,00,30,71,00,,1,2,34,71,1,1,3,11,1,13011,,TWINBROOK,PKW,,,ROCKVILLE,MD,20851,,,0,0,0,0,,429,,,,Unintentional,"Bathroom, checkroom, lavatory, locker room",Heat source: other,"Soft goods, wearing apparel, other","Fabric, fiber, cotton, blends, rayon, wool",Other factor contributed to ignition,Wearing apparel not on a person,71,Extinguish,nan,Present,Detectors Present,,Multifamily dwellings,nan,nan,nan,Smoke
MD,2.0,1,3,3.0,0.0,0.0,1.0,Y,1,N,MD_15555_04182015_0046334_0,Y,4.0,402.0,2015,4,18,2,154604.6213592233,2320.747572815534,99.3,49.4,8.0,64.3,93.1,20.7,63.4,21.1,73.0,0.0,0.23522291708694776,0.0818371326743326,N,4,11,UU_,UU_,UU_,not given_,4,not given_,not given_,not given_,57.3,0.0,0.6,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,40,UU,UU,,UU,,1,2,,,1,,,00,1,8101,,NEEDWOOD,RD,,,DERWOOD,MD,20855,,,0,0,0,0,,419,,,,Intentional,"Storage area, other",Undetermined,Undetermined,nan,Undetermined,nan,nan,"Action taken, other",nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Smoke
MD,1.0,2,2,2.0,1.0,9.0,-1.0,Y,1,N,MD_15555_04182015_0046624_0,Y,9.0,31.0,2015,4,18,18,139412.67961165047,1829.7961165048544,94.9,32.1,6.8,46.1,96.6,13.1,71.5,26.5,21.0,0.0,0.06665157004830918,0.078125,N,2,8,UU_,1,8,not given_,4,not given_,not given_,not given_,61.099999999999994,0.4,2.3,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,26,10,94,,UU,,1,2,,,1,,,86,1,25613,,COLTRANE,DR,,,DAMASCUS,MD,20872,,,0,0,0,0,,419,,,811,Unintentional,"Laundry area, wash house (laundry)","Heat from powered equipment, other","Dust, fiber, lint, including sawdust and excelsior",nan,Undetermined,nan,nan,Investigate,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,Clothes dryer,Smoke
MD,1.0,2,4,1.0,1.0,2000.0,1.0,Y,N,N,MD_15555_04202015_0047407_0,Y,4.0,87.0,2015,4,20,19,79784.6213592233,1694.5339805825242,91.6,60.7,9.6,25.5,87.8,12.4,66.7,26.0,51.0,13.0,0.054477752893877664,0.8093413561425757,N,2,11,6,UU_,UU_,not given_,4,not given_,not given_,not given_,39.2,0.6,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,26,UU,UU,,62,,1,2,,,,,,00,1,9707,,22ND,AVE,,,LANDOVER,MD,20785,,,0,0,0,0,,419,,,,Unintentional,"Laundry area, wash house (laundry)",Undetermined,Undetermined,nan,Storm,nan,nan,"Action taken, other",nan,None Present,None Present,,1 or 2 family dwelling,nan,nan,nan,nan
MD,1.0,1,2,2.0,1.0,4.0,1.0,Y,N,N,MD_15555_04202015_0047459_0,Y,4.0,50.0,2015,4,20,23,87836.47572815533,2027.6796116504856,95.7,49.6,10.6,37.0,85.1,23.0,62.9,21.0,78.0,0.0,0.35539414284060655,0.2582474823474939,N,2,1,UU_,UU_,8,not given_,4,not given_,not given_,not given_,39.4,0.3,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,26,UU,92,,UU,,1,2,,,,,,12,1,2336,,GLENMONT,CIR,,,SILVER SPRING,MD,20906,,,0,0,0,0,,429,,,,Intentional,"Laundry area, wash house (laundry)",Undetermined,"Magazine, newspaper, writing paper",nan,Undetermined,nan,nan,Salvage & overhaul,nan,None Present,None Present,,Multifamily dwellings,nan,nan,nan,nan
MD,1.0,3,2,2.0,1.0,1500.0,1.0,Y,1,N,MD_15555_04242015_0049147_0,Y,5.0,42.0,2015,4,24,15,214820.06796116504,2482.3106796116504,94.5,77.2,7.5,81.6,97.7,23.5,63.5,9.0,29.0,20.5,0.14515953983069244,0.03296613848491426,N,2,1,2,1,7,not given_,4,not given_,7,3,28.0,0.0,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,13,76,,20,,1,2,76,31,U,,,11,1,6105,,HIGHBORO,DR,,,BETHESDA,MD,20817,,,0,0,0,0,,419,,,646,Failure of equipment or heat source,"Cooking area, kitchen",Arcing,"Cooking materials, including edible materials",nan,"Mechanical failure, malfunction, other","Cooking materials, including edible materials",31,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,"Range, stove with/without oven, cooking surface",Undetermined
MD,16.0,2,4,4.0,0.0,0.0,3.0,Y,1,N,MD_15555_04252015_0049298_0,Y,6.0,246.0,2015,4,25,0,130829.79611650486,2352.0582524271845,96.3,23.6,7.3,53.2,89.7,12.0,73.6,13.0,24.0,9.4,0.2119050884652311,0.44561788506377725,1,2,1,1,4,UU_,not given_,4,not given_,not given_,not given_,74.2,0.2,0.2,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,20,61,UU,,11,,1,2,,,1,,,11,1,3904,,BLACKBURN,LA,,,BURTONSVILLE,MD,20866,,,0,0,0,0,,429,,,,Unintentional,"Function area, other",Cigarette,Undetermined,nan,Abandoned or discarded materials or products,nan,nan,Extinguish,nan,None Present,Detectors Present,Asleep,Multifamily dwellings,nan,nan,nan,Smoke
MD,0.0,3,4,1.0,0.0,0.0,1.0,Y,U,U,MD_15555_04252015_0049465_0,Y,14.0,116.0,2015,4,25,13,113754.20388349515,2135.388349514563,95.7,46.0,6.7,49.3,90.4,9.4,70.6,7.7,42.0,11.2,0.27765499157145535,0.21535868140101141,N,7,1,2,1,1,6,5,not given_,not given_,not given_,85.7,0.6,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,74,10,17,64,20,,1,2,,,,,,11,1,20510,,GERMANTOWN,RD,,,GERMANTOWN,MD,20876,,,0,0,0,0,,571,311,N,100,Failure of equipment or heat source,"Attic: vacant, crawl space above top story, cupola","Heat from powered equipment, other",Structural member or framing,Plywood,"Mechanical failure, malfunction, other",nan,nan,Extinguish,nan,Undetermined,Undetermined,,"Service station, gas station","Lumber, sawn wood",,"Heating, ventilating & air conditioning, other",nan
MD,1.0,3,2,2.0,1.0,480.0,2.0,Y,1,N,MD_15555_04272015_0050024_0,Y,13.0,45.0,2015,4,27,7,182491.1650485437,3362.766990291262,97.6,51.6,5.3,63.9,96.7,20.2,70.1,8.0,57.0,5.4,0.13117387230625083,0.11149779146031322,6,4,11,4,2,8,not given_,4,not given_,not given_,not given_,53.2,0.2,0.7,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,40,40,92,,40,,1,2,,,1,,,00,1,21304,,DENIT ESTATES,DR,,,BROOKEVILLE,MD,20833,,,0,0,0,0,,419,,,800,Failure of equipment or heat source,"Storage area, other","Hot or smoldering object, other","Magazine, newspaper, writing paper",nan,"Design/Manufacture/Installation Deficiency, other",nan,nan,"Action taken, other",nan,None Present,Detectors Present,Multiple persons involved,1 or 2 family dwelling,nan,nan,"Personal or household equipment, other",Smoke
MD,1.0,3,4,2.0,1.0,0.0,2.0,Y,N,N,MD_15555_04282015_0050413_0,Y,3.0,152.0,2015,4,28,1,190045.8058252427,3385.3106796116504,94.2,68.2,5.3,63.4,94.0,13.4,63.5,11.5,50.0,13.0,0.42885536182130274,0.17526425151323516,N,2,1,3,1,8,not given_,4,not given_,9,7,83.4,0.0,1.5,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,21,10,99,,30,,1,2,99,71,,,,11,1,22401,,PEACH TREE,RD,,,BOYDS,MD,20841,,,0,0,0,0,,419,,,142,Failure of equipment or heat source,Bedroom - < 5 persons; included are jail or prison,"Heat from powered equipment, other",Multiple items first ignited,nan,"Electrical failure, malfunction, other",Multiple items first ignited,71,Extinguish,nan,None Present,None Present,,1 or 2 family dwelling,nan,nan,"Heater, catalytic",nan
MD,1.0,2,2,4.0,0.0,2500.0,4.0,Y,1,1,MD_15555_04282015_0050642_0,Y,5.0,101.0,2015,4,28,12,82348.33980582524,1839.8155339805826,94.4,52.7,7.9,36.0,80.0,14.0,65.9,10.0,62.0,7.6,0.27610160161472125,0.19814411911190333,N,2,8,10,1,9,2,4,not given_,not given_,not given_,53.2,1.0,0.4,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,10,00,27,00,,1,2,,,U,3,1,86,1,415,W,DIAMOND,AVE,,,GAITHERSBURG,MD,20877,,,0,0,0,0,,429,,,,Unintentional,"Cooking area, kitchen","Heat from powered equipment, other","Item First Ignited, Other","Cooking oil, transformer or lubricating oil",Other factor contributed to ignition,nan,nan,Investigate,nan,Present,Detectors Present,,Multifamily dwellings,nan,nan,nan,Undetermined
MD,100.0,2,2,5.0,0.0,0.0,5.0,Y,1,1,MD_15555_04302015_0051760_0,Y,6.0,52.0,2015,4,30,18,147899.12621359224,2119.106796116505,96.3,53.7,6.2,68.6,93.6,14.1,69.7,22.0,35.0,7.6,0.27187830194542856,0.09781527751880166,N,2,6,1,1,9,5,4,not given_,not given_,not given_,70.6,0.30000000000000004,0.2,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,10,00,57,10,,1,2,,,1,1,1,64,1,80,,BUREAU,DR,,,GAITHERSBURG,MD,20878,,,0,0,0,0,,429,,,,Unintentional,"Cooking area, kitchen","Heat from powered equipment, other","Item First Ignited, Other","Food, starch, excluding fat and grease (Code 31)","Misuse of material or product, other",nan,nan,Shut down system,nan,Present,Detectors Present,,Multifamily dwellings,nan,nan,nan,Smoke
MD,6.0,3,2,3.0,0.0,3000.0,1.0,Y,1,N,MD_15555_05012015_0052261_0,Y,4.0,63.0,2015,5,1,23,96954.14563106795,2023.9223300970875,94.1,53.4,8.7,66.2,93.5,14.4,73.4,15.0,55.0,5.4,0.12555380704515193,0.3038373078319816,N,2,1,2,1,2,4,4,not given_,not given_,not given_,33.3,1.0,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,21,13,25,41,20,,1,2,,,1,,,11,1,8714,,BRADFORD,RD,,,SILVER SPRING,MD,20910,,,0,0,0,0,,429,,,111,Failure of equipment or heat source,Bedroom - < 5 persons; included are jail or prison,Arcing,Appliance housing or casing,Plastic,"Mechanical failure, malfunction, other",nan,nan,Extinguish,nan,None Present,Detectors Present,,Multifamily dwellings,nan,nan,Air conditioner,Smoke
MD,1.0,2,2,1.0,1.0,0.0,1.0,Y,1,1,MD_15555_05022015_0052402_0,Y,3.0,121.0,2015,5,2,11,145416.81553398058,2359.5728155339807,92.5,59.8,8.2,81.3,97.3,20.7,68.5,11.7,71.0,5.4,0.11797557929790481,0.05713195504370751,N,7,1,10,2,1,9,4,not given_,not given_,not given_,34.0,1.0,0.2,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,76,43,12,99,00,,1,2,,,5,U,U,10,1,5415,,WILSON,LA,,,BETHESDA,MD,20814,,,0,0,0,0,,419,230,U,,Unintentional,Wall surface: exterior,Hot ember or ash,Exterior wall covering or finish,Multiple types of material,Other factor contributed to ignition,nan,nan,"Fire, other",nan,Present,Detectors Present,,1 or 2 family dwelling,"Accessories, other",Undetermined,nan,More than 1 type present
MD,1.0,2,4,2.0,1.0,720.0,1.0,Y,N,N,MD_15555_05042015_0053227_0,Y,5.0,52.0,2015,5,4,12,154604.6213592233,2320.747572815534,99.3,49.4,8.0,64.3,93.1,20.7,63.4,13.0,94.0,0.0,0.23522291708694776,0.0818371326743326,N,7,1,1,4,8,not given_,4,not given_,1,4,57.3,0.0,0.6,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,72,61,92,,11,,1,2,13,41,,,,11,1,7703,,IRONFORGE,CT,,,DERWOOD,MD,20855,,,0,0,0,0,,419,,,,Unintentional,"Exterior balcony, unenclosed porch",Cigarette,"Magazine, newspaper, writing paper",nan,Abandoned or discarded materials or products,"Exterior trim, including doors",41,Extinguish,nan,None Present,None Present,,1 or 2 family dwelling,nan,nan,nan,nan
MD,1.0,2,4,1.0,1.0,0.0,-1.0,Y,1,N,MD_15555_05042015_0053300_0,Y,2.0,109.0,2015,5,4,15,125289.05825242717,1767.1747572815536,96.9,72.0,8.0,54.1,87.5,14.7,70.1,24.0,41.0,5.4,0.20138219664638343,0.2536964123461549,N,4,1,3,2,UU_,not given_,4,not given_,not given_,not given_,17.1,0.7,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,40,40,UU,,34,,1,2,,,1,,,11,1,10103,,PIERCE,DR,,,SILVER SPRING,MD,20901,,,0,0,0,0,,419,,,,Unintentional,"Storage area, other","Hot or smoldering object, other",Undetermined,nan,Unspecified short-circuit arc,nan,nan,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Smoke
MD,0.0,2,2,1.0,1.0,0.0,1.0,Y,1,N,MD_15555_05042015_0053439_0,Y,4.0,133.0,2015,5,4,21,248795.91262135922,3376.5436893203882,96.7,70.0,6.2,81.9,97.3,25.3,61.6,30.0,21.0,9.4,0.22256940271601972,0.045847854825141206,N,4,1,1,5,5,6,2,not given_,not given_,not given_,41.5,0.1,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,41,72,50,67,11,,1,2,,,1,,,11,1,9029,,BRADLEY,BLV,,,POTOMAC,MD,20854,,,0,0,0,0,,215,,,,Unintentional,"Storage room, area, tank, or bin",Chemical reaction,"Storage supplies, other","Paper, including cellulose, waxed paper",Abandoned or discarded materials or products,nan,nan,Extinguish,nan,None Present,Detectors Present,,High school/junior high school/middle school,nan,nan,nan,Smoke
MD,0.0,3,2,2.0,0.0,0.0,2.0,Y,1,1,MD_15555_05052015_0053518_0,Y,3.0,95.0,2015,5,5,6,190045.8058252427,3385.3106796116504,94.2,68.2,5.3,63.4,94.0,13.4,63.5,16.5,68.0,0.0,0.42885536182130274,0.17526425151323516,N,2,1,3,1,8,not given_,5,not given_,not given_,not given_,83.4,0.0,1.5,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,27,12,99,,37,,1,2,,,1,1,1,10,1,12940,,MIDDLEBROOK,RD,,,BOYDS,MD,20841,,,0,0,0,0,,539,000,N,234,Failure of equipment or heat source,Office,"Radiated, conducted heat from operating equipment",Multiple items first ignited,nan,Fluorescent light ballast,nan,nan,"Fire, other",nan,Present,Detectors Present,,"Household goods, sales, repairs","On-site materials, other",,"Fluorescent lighting fixture, ballast",Smoke
MD,1.0,2,2,1.0,1.0,1500.0,1.0,Y,1,N,MD_15555_05052015_0053643_0,Y,5.0,163.0,2015,5,5,9,248795.91262135922,3376.5436893203882,96.7,70.0,6.2,81.9,97.3,25.3,61.6,20.0,60.0,0.0,0.22256940271601972,0.045847854825141206,N,2,8,5,1,8,not given_,4,not given_,not given_,not given_,41.5,0.1,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,21,10,99,,54,,1,2,,,1,,,86,1,9109,,MC DONALD,DR,,,POTOMAC,MD,20854,,,0,0,0,0,,419,,,700,Unintentional,Bedroom - < 5 persons; included are jail or prison,"Heat from powered equipment, other",Multiple items first ignited,nan,Equipment overloaded,nan,nan,Investigate,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,"Electronic equipment, other",Smoke
MD,0.0,2,3,2.0,1.0,25.0,2.0,Y,U,U,MD_15555_05062015_0054017_0,Y,2.0,101.0,2015,5,6,3,82348.33980582524,1839.8155339805826,94.4,52.7,7.9,36.0,80.0,14.0,65.9,20.0,83.0,0.0,0.27610160161472125,0.19814411911190333,N,7,1,4,1,1,9,5,not given_,not given_,not given_,53.2,1.0,0.4,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,77,12,11,99,41,,1,2,,,,,,11,1,700,N,FREDERICK,AVE,,,GAITHERSBURG,MD,20877,,,0,0,0,0,,500,NNN,N,UUU,Unintentional,Roof surface: exterior,"Radiated, conducted heat from operating equipment",Exterior roof covering or finish,Multiple types of material,Design deficiency,nan,nan,Extinguish,nan,Undetermined,Undetermined,,"Mercantile, business, other",,,Undetermined,nan
MD,8.0,2,2,2.0,1.0,8.0,-1.0,Y,N,N,MD_15555_05062015_0054371_0,Y,1.0,82.0,2015,5,6,17,95401.1359223301,1976.3300970873786,94.8,43.5,9.8,46.7,88.4,20.4,62.7,26.0,58.0,5.4,0.22519956394837712,0.45170024967471956,N,10,1,3,1,UU_,not given_,4,not given_,10,11,58.99999999999999,0.2,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,00,13,UU,,34,,1,2,00,00,,,,11,1,11520,,STEWART,LA,,,COLESVILLE,MD,20904,,,0,0,0,0,,429,,,215,Unintentional,Other,Arcing,Undetermined,nan,Unspecified short-circuit arc,"Item First Ignited, Other",00,Extinguish,nan,None Present,None Present,,Multifamily dwellings,nan,nan,"Panelboard, switchboard, circuit breaker board",nan
MD,1.0,2,4,1.0,2.0,0.0,1.0,Y,1,N,MD_15555_05072015_0054621_0,Y,4.0,107.0,2015,5,7,9,103559.44660194175,1985.0970873786407,96.1,38.7,7.3,49.4,90.7,8.3,72.8,15.7,100.0,7.6,0.2099625244585945,0.24934500713030214,N,2,1,UU_,UU_,8,not given_,4,not given_,not given_,not given_,82.6,0.1,0.2,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,20,UU,99,,UU,,1,2,,,1,,,11,1,19200,,BONMARK,CT,,,GERMANTOWN,MD,20874,,,0,0,0,0,,419,,,,Unintentional,"Function area, other",Undetermined,Multiple items first ignited,nan,Undetermined,nan,nan,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Smoke
MD,12.0,3,3,4.0,0.0,20.0,4.0,Y,U,N,MD_15555_05082015_0054986_0,Y,2.0,70.0,2015,5,8,4,130829.79611650486,2352.0582524271845,96.3,23.6,7.3,53.2,89.7,12.0,73.6,17.0,88.0,0.0,0.2119050884652311,0.44561788506377725,N,7,1,3,1,1,6,4,not given_,not given_,not given_,74.2,0.2,0.2,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,74,10,18,63,30,,1,2,,,,,,11,1,3900,,BLACKBURN,LA,,,BURTONSVILLE,MD,20866,,,0,0,0,0,,429,,,,Failure of equipment or heat source,"Attic: vacant, crawl space above top story, cupola","Heat from powered equipment, other",Insulation within structural area,"Sawn wood, including all finished lumber","Electrical failure, malfunction, other",nan,nan,Extinguish,nan,None Present,Undetermined,,Multifamily dwellings,nan,nan,nan,nan
